0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
246.6545576,74.11751795,378.9540286,180.7097016,232.9728187,462.3763344,329.9653693,266.999408,468.2512615,136.5981137,394.4032202,288.9095874,381.9794069,65.97595128,212.5735642,1464.299676,628.2311616,503.9037382,579.4385467,569.8048479,167.8676244,251.2320168,2449.036856,276.8386051,513.8539516,583.3190934,798.0993809,469.865098,500.6725981,422.169071,288.9095874,288.9095874
243.462723,73.24299439,372.0802673,177.6261189,229.8770451,456.7279523,325.3468374,263.2969472,462.043479,135.6732675,389.0998573,286.2100577,376.2564255,65.06304644,210.0769157,1442.278518,619.2989784,497.1832439,573.0512867,562.4018604,165.8499254,248.5993417,2422.625423,273.1625716,506.9249272,573.7366229,789.4327338,464.1200885,495.8267192,415.6044532,286.2100577,286.2100577
243.3252064,73.31188037,370.4257889,176.5703994,230.1376253,457.7318357,324.2098008,262.58407,461.933309,136.5574347,389.1323612,288.4017889,374.637776,64.87962983,209.3625854,1434.211615,617.6132679,495.7732519,573.6881677,562.2524195,166.1849607,248.1918822,2425.017747,273.1280442,507.081265,570.6265188,791.718279,464.603411,498.1438499,414.5545085,288.4017889,288.4017889
258.5001195,77.40842549,404.6268873,191.6650509,244.6525129,483.7742266,345.7079121,280.5477824,491.109797,140.0763084,414.2464735,299.799106,403.0036588,69.32420085,221.7973893,1543.025122,661.2697346,528.4682961,603.5454091,597.5634232,175.4944999,260.8309893,2548.904354,290.43968,539.8313058,617.8071531,832.5316793,491.4429591,519.4266431,446.3304307,299.799106,299.799106
272.6860846,81.5206086,432.8014645,204.0266357,259.2138734,510.7785859,363.8158267,296.7766055,518.8420055,145.5143521,438.6673254,315.441012,427.3087405,73.18977015,232.3705402,1637.804468,700.23819,557.2087488,633.8291566,631.3897693,185.209694,272.307544,2677.612216,307.2443043,571.5891973,657.6336939,877.8224726,518.6938205,544.9898507,474.9081203,315.441012,315.441012
271.6922132,81.43447552,429.7189661,201.2344234,258.9848453,511.0498547,358.798986,294.6927903,516.7086607,146.1904354,437.5551162,318.4781434,423.7626386,72.69035329,230.9189801,1617.945834,695.9495865,553.2910323,633.4632263,629.7686557,185.2458713,270.8623473,2676.03448,306.1201931,570.3612734,649.9286942,881.9432758,518.0662254,547.362504,471.7164937,318.4781434,318.4781434
263.9851592,79.47513422,411.9082722,192.2513853,252.1038544,499.2246634,345.282052,284.8351805,501.7062402,145.0093732,425.1229328,315.3640274,408.0634983,70.28312061,224.1222615,1552.419646,672.6388863,535.343627,619.3657229,612.2658583,180.9585582,263.9604289,2616.975498,297.2788805,554.356379,622.4728315,865.8618224,505.146973,539.1773306,454.7181859,315.3640274,315.3640274
256.3895928,77.26164486,397.2125227,185.7443781,244.2685848,484.5563807,335.3802154,276.2768563,486.7587504,141.8592554,412.0511828,306.6276497,395.4140036,68.24227665,218.6357918,1503.197677,652.1666626,520.1829751,603.0526687,594.2305204,175.6899257,257.8591917,2548.00857,288.2534998,537.3217624,601.6466009,841.7120068,490.470962,525.0451468,439.5995495,306.6276497,306.6276497
242.5562088,73.4759406,367.0668825,172.3378892,230.8617484,460.2090101,315.7106325,260.1327838,459.9615928,138.0539027,389.0407395,295.1421028,370.3097689,64.2648887,207.664545,1406.702944,613.1145797,490.8958839,575.405625,562.0414701,166.9866895,246.4287299,2433.324973,272.347949,507.2858128,559.7931074,803.7818188,465.6116454,504.3411535,411.0074483,295.1421028,295.1421028
221.3253938,67.62236807,321.0654815,152.2076375,210.1138015,422.3386641,286.305926,235.6075477,418.8655825,131.9538474,353.6118611,276.5621124,332.2683636,58.21555417,191.0183519,1262.061845,553.6182159,446.4205932,532.5948153,512.507229,153.4677128,229.043992,2255.910491,247.9357633,460.9736279,496.7660274,744.0588062,427.191704,471.6023189,367.4339628,276.5621124,276.5621124
206.6751417,63.71512463,288.1863832,137.0601719,196.3045832,397.7240198,264.1021691,217.9719697,390.5218732,128.6580376,329.5076764,266.5920561,304.4931595,53.87239194,178.900439,1152.693886,511.1680378,414.3416022,504.1962295,478.6657607,144.6390387,216.6219554,2137.882123,231.1570286,429.6330432,449.8026515,706.953944,401.5321134,451.9857117,336.4482293,266.5920561,266.5920561
195.9760442,60.75699316,265.413432,127.5314003,185.7874681,377.9197707,249.1517592,206.4662068,369.6768792,125.0287721,311.8831594,255.9959546,286.9010153,50.92925409,171.1805158,1090.719112,482.9619149,393.0742995,482.5199551,454.1438335,137.6749478,208.2365143,2051.484214,219.0387118,406.2472926,420.7878914,677.4500603,382.2719956,434.2024479,315.4153123,255.9959546,255.9959546
187.8088405,58.55093049,247.6362328,119.2192307,177.9979863,363.9299189,236.724091,196.6772666,353.772224,122.9063735,298.3578571,249.9493356,271.6844431,48.53921225,164.5648337,1030.133767,459.5405746,375.3646646,466.4589882,435.2375406,132.6465691,201.3227842,1984.404797,209.5942111,388.6806525,394.9720286,656.3241799,367.7360076,422.6632332,298.2584715,249.9493356,249.9493356
186.5714978,58.19340013,245.6782302,117.8659543,176.7617232,361.7208258,234.3725008,195.0155513,351.1912437,122.3172792,296.1872993,248.8760867,269.355503,48.18639009,163.6045762,1018.282545,455.925654,372.5685027,463.8497958,432.3112426,131.8100855,200.1598325,1972.385755,207.9853048,385.976751,390.6654723,653.0768734,365.2679167,420.5774325,295.5667092,248.8760867,248.8760867
193.9004084,60.22203269,261.4710451,125.0735612,183.9311723,374.5552245,244.5484618,203.8891149,365.3722891,124.2925381,308.567443,254.8908259,283.1383613,50.31249658,169.6108984,1073.529342,477.2194937,388.4145466,478.6756864,449.6345462,136.450083,206.3481106,2035.674976,216.5510255,401.976613,413.6390566,674.1032826,378.6859635,431.5173609,311.0137648,254.8908259,254.8908259
202.6378946,62.65884009,279.4811834,133.872031,192.5081921,389.8567676,257.4081094,214.7311749,382.4898767,126.9114397,323.4455097,262.0469888,299.6967954,52.84766872,176.7602546,1143.269202,502.7720289,407.5380063,496.4780267,470.3301282,142.0361458,213.8956134,2113.014271,226.9734695,421.0556789,441.7475039,698.8952628,394.940218,444.7575585,329.6022106,262.0469888,262.0469888
224.633042,69.07990898,319.7002246,154.8959366,215.0339174,430.7491438,289.634948,242.0405493,426.4473123,135.9920794,361.9619595,284.4706486,339.6092078,58.97036472,193.7668395,1320.383075,565.7190276,454.5065521,543.6449558,523.2007348,157.1101365,232.9408376,2322.825373,254.1954319,470.0927149,510.1333744,766.8888512,438.2933405,483.5545622,375.7187788,284.4706486,284.4706486
270.7755354,82.74567621,396.5076196,201.253432,262.6281798,516.1815161,363.5114061,302.4920722,520.5196462,157.1914432,444.190958,330.8217215,425.745305,71.88406808,229.8548869,1737.06584,700.7794145,556.0373429,643.9600203,635.0392659,189.2122061,274.768518,2784.793298,313.4847381,573.1034874,662.290837,908.5020862,531.9691995,566.231195,474.795552,330.8217215,330.8217215
311.6900275,95.15472144,458.024328,242.592815,305.6547703,593.324822,431.1540405,357.6604262,605.2310741,178.4659788,518.5621784,374.5397997,502.348414,83.20625531,261.5384539,2129.348577,821.3818861,646.7784728,735.1986085,735.3496177,218.572998,312.7540237,3215.608441,367.7116166,665.2583515,799.8155442,1038.312127,617.9799772,643.6877466,563.4002737,374.5397997,374.5397997
322.4258356,98.6494671,472.8971743,252.083045,317.8172746,615.1924673,444.7421736,372.2764432,627.1859882,184.7375888,539.1505003,389.2914337,522.3842485,86.04347393,269.8688362,2233.06826,853.5782789,669.9567249,761.1559777,763.1482387,226.9605863,322.5499821,3342.440715,382.3662187,690.5581538,834.0721271,1081.58477,642.345955,667.3879806,586.5423871,389.2914337,389.2914337
322.9802556,99.1605132,469.5187154,251.9449177,319.5150584,617.9363477,443.2284972,374.3679785,628.7019774,186.5843549,541.9096468,393.3258503,524.2760191,86.0732175,270.4863603,2256.158152,856.9921368,671.60084,765.18436,766.5389198,228.3074003,323.568762,3372.05353,384.3917863,693.1284047,837.1257382,1093.454518,646.559713,672.7134909,588.5028004,393.3258503,393.3258503
322.6474884,98.96703833,469.3072185,253.5782794,318.7229004,615.2859818,445.0615826,375.7794698,628.1338868,185.4104849,541.4316885,389.2796493,526.785934,86.23439839,271.4578149,2277.804712,859.306358,673.5527678,763.5662215,765.9826203,227.5673924,324.241796,3370.739484,384.3757026,691.8292459,842.7893955,1089.32626,645.6160834,668.5167004,589.7690661,389.2796493,389.2796493
317.9840006,97.59010687,462.790874,246.9171779,314.0905085,608.307307,435.1864927,367.3156396,618.2654058,183.7311721,532.5231858,387.5527419,514.6617441,84.7022222,266.5473725,2204.021585,841.8437727,660.3321236,753.6013024,753.9451281,224.5772466,318.7928661,3315.2564,377.5178644,681.6779763,819.8166155,1076.099139,635.5349411,662.6524008,577.4702121,387.5527419,387.5527419
321.900834,98.9977743,465.5833208,249.5352655,318.9765144,617.7763043,440.3103772,372.1527723,626.7783444,187.5045795,540.3674424,395.6336313,520.2081134,85.5572594,268.7229589,2236.208694,851.875633,667.5850628,764.1773061,764.142927,228.1826875,322.1761593,3366.468678,383.2112175,691.3746835,829.6496475,1093.855371,645.4598195,674.5297126,585.0545529,395.6336313,395.6336313
322.2160642,99.04460511,466.3945709,250.1083479,319.1329877,618.0411439,441.5724917,372.5364673,627.4613324,187.4985188,540.7213122,395.3103219,520.8215234,85.67222511,268.9748002,2238.847869,852.7062924,668.4016946,764.4703911,764.628142,228.2671472,322.4908617,3366.937912,383.5270471,691.8641538,831.0361713,1093.085263,645.7455878,674.4254273,585.7545801,395.3103219,395.3103219
318.0414626,97.61033032,462.8937328,245.9517181,314.2312368,609.4353874,434.8393826,366.0323616,618.4080466,184.3414048,532.2478597,389.382344,512.5115086,84.57062725,265.6841131,2186.771979,839.4674836,658.7054645,753.8175042,753.4814699,224.7999588,318.2028563,3310.633022,377.1954696,681.8920981,815.6764917,1075.863004,635.3643601,664.4459681,576.1967712,389.382344,389.382344
309.1970908,94.43127059,458.9821573,235.5324373,303.5599287,591.9495891,418.5864729,349.5374887,598.5459727,177.1560155,513.0434682,378.0308421,491.6632769,82.09508589,257.630297,2039.615222,807.4797906,635.3221353,730.2451403,728.4953375,217.2590122,307.7372266,3173.453347,362.3619784,660.5033196,775.6483874,1037.01168,611.4764434,643.5769362,553.6056308,378.0308421,378.0308421
311.4447447,94.18357604,481.1842319,234.3208185,303.4355133,595.0556673,417.3664163,343.349774,599.9001846,173.213778,511.1467586,377.6276729,487.2365808,82.62146519,256.9852278,1934.846553,802.3866674,632.4747374,728.1119199,727.8435571,216.663161,305.1793356,3112.33414,359.1415013,662.9725822,761.7098726,1025.565039,606.0316636,640.4943789,551.4908749,377.6276729,377.6276729
319.4282314,96.09655863,503.2178632,242.1030221,310.352765,607.9351259,428.7778557,351.2134824,614.6542699,173.7659324,522.9920037,381.9220719,500.9213811,85.00282393,263.2349431,1970.443937,823.4151869,648.6286809,741.9006522,744.9673257,220.9217476,311.0781581,3158.441914,366.9970192,679.4027992,783.5830571,1041.234167,617.7617292,649.0827718,567.1322311,381.9220719,381.9220719
315.6209339,95.01925205,497.7884867,238.333812,306.6118547,600.583225,420.3947741,346.9943421,606.4249453,171.322352,516.7069176,377.7590472,495.5031719,84.01558138,261.055013,1945.031772,814.3536813,641.1379702,734.0393433,736.6974986,218.2659964,307.8317262,3126.434442,362.2416705,671.2139921,772.8808938,1033.574696,610.477433,641.6728496,559.8223724,377.7590472,377.7590472
300.6966824,90.99120572,467.1530231,222.4834977,292.4748524,575.2032767,394.974859,328.670606,576.7516043,166.8135517,491.9742554,367.1679769,467.7148605,79.64192125,249.1437092,1827.26747,771.6474108,608.3187801,704.7784888,702.4507964,209.0538779,294.822848,3002.745688,344.5916565,639.3290872,724.1378083,997.7248025,583.6783011,620.5276484,528.2228823,367.1679769,367.1679769
279.9164282,85.21697673,426.1285824,200.7514604,272.2433225,539.1477525,361.2794837,302.4139077,535.393276,160.0018392,456.6432429,350.9083223,428.29274,73.5925561,232.3027531,1653.774391,710.9509361,562.2769597,662.6830067,653.6370032,195.7998991,276.4582545,2818.571706,319.4231816,594.2609351,655.4316522,942.2760824,544.9045963,589.2711874,483.7170087,350.9083223,350.9083223
259.4270892,79.3114464,387.3490295,180.8195646,251.5115006,501.7222116,331.1493223,276.9208839,494.662594,152.2080929,421.0307001,331.2573977,390.5645453,67.81514581,216.1698653,1488.415967,651.8603185,518.142291,619.3716931,604.5747433,182.0312863,258.6982649,2626.910299,294.3029023,548.854968,590.9136532,880.4541302,505.1477683,554.633778,440.5237579,331.2573977,331.2573977
237.8005116,73.30078037,341.7847135,159.8347926,230.2760892,463.3040741,300.4164552,251.1309681,452.5322479,145.7299043,384.5531114,312.5832883,350.9451912,61.61979714,198.9489364,1329.994861,590.1825071,472.0274896,575.4165333,553.7294699,168.1734866,240.5652571,2440.573976,268.971927,501.5931649,524.5256481,819.0063829,465.3833469,521.1988522,395.4719614,312.5832883,312.5832883
217.6376441,67.60747731,300.8684719,141.1036793,210.1525368,426.2710534,272.0194011,227.7300402,412.9758789,138.6494029,350.3986462,292.9758423,315.6271695,55.99366223,183.6304245,1190.301645,534.3152473,430.2296439,533.6716064,506.3760144,154.8562243,223.9521279,2264.695014,245.2427051,457.1798089,465.4248628,760.2009251,427.7008259,487.5444973,354.3433746,292.9758423,292.9758423
204.3131625,63.72979518,274.7836798,130.6322719,196.3538571,399.672002,255.2571987,213.9787583,386.8054656,132.719704,327.8415013,276.1436031,295.4219514,52.53973569,174.7826123,1120.608577,500.6518715,405.2192292,505.0345326,475.2809475,145.4804781,213.8601596,2148.940052,229.8280835,427.2320399,432.8554911,718.1543492,402.3056893,461.3925004,329.0828385,276.1436031,276.1436031
198.4752869,61.94178993,265.0072656,126.1737272,190.0345347,387.4851725,247.7997047,207.6644285,375.0572199,129.4436469,317.5492135,267.7563981,286.6706096,51.07776728,171.0384254,1085.832593,485.8251918,394.2639725,491.7718241,461.3019238,141.0919267,209.285454,2092.415989,222.6761694,413.8180314,418.4177067,697.9730985,390.3527872,448.5610176,317.9401249,267.7563981,267.7563981
198.7695455,62.03809563,265.8131702,126.2307632,190.3924079,388.1850469,247.5710039,207.8870265,375.5303838,129.515855,318.0846941,268.3639935,287.0832567,51.14521696,171.2483141,1086.0595,486.5684121,394.6932561,492.5047426,462.0886672,141.327105,209.4339883,2095.310207,222.968713,414.5612032,418.7544299,699.7090952,390.9493342,449.2979619,318.4346307,268.3639935,268.3639935
199.2719273,62.08212819,267.958828,127.7594005,190.5147176,387.7789575,249.371987,209.2417755,376.4043905,128.7841516,318.7662198,266.4077294,289.61373,51.44329098,172.3337433,1099.604595,489.5926635,397.0944173,492.6926421,463.2035451,141.2434505,210.2522832,2097.468116,223.5409099,415.225443,423.5474292,698.662347,391.2877352,447.5384099,320.4214415,266.4077294,266.4077294
201.7776246,62.76649657,272.8449311,130.8301541,192.8816928,391.6943933,253.9375219,212.8920736,381.4326321,129.4147759,323.1086989,267.5897759,295.1391854,52.22943132,174.6625064,1126.988116,497.7493215,403.3006447,497.6423691,469.2109186,142.7503861,212.7165914,2120.905802,226.7162653,420.5674757,433.4875094,704.909334,395.9959304,450.584295,326.284646,267.5897759,267.5897759
227.8716798,70.22817247,323.0406523,156.5580171,219.0782795,438.8198632,292.7032741,245.4481555,433.2058998,138.8969559,368.2572424,291.6056863,343.6085354,59.64507675,195.4126049,1338.651932,573.3419429,459.8544264,552.3052539,531.5123551,160.0761113,235.3912545,2362.179469,258.5676293,478.1569594,516.4596414,782.1511251,446.1673078,493.5387752,381.5013425,291.6056863,291.6056863
273.9257505,83.95441721,397.9231951,202.881927,266.8314153,524.4696665,366.8333912,306.2718436,527.4232391,160.7021411,450.7779195,338.603659,429.7567167,72.50243671,231.398463,1761.480043,708.5250223,561.442715,653.1112955,643.5335485,192.3714256,277.3997432,2829.690954,318.2158188,581.2287202,669.1563468,925.0350067,540.5294497,577.200531,480.6550345,338.603659,338.603659
314.2539127,96.27226747,457.0489962,243.3560672,309.519886,601.1478778,433.4384404,360.754071,611.167633,182.3641938,524.4352177,382.8976986,504.9077587,83.59563983,262.4049354,2149.884055,827.1886854,650.659576,743.7491134,742.6954238,221.6026118,314.8980411,3259.303036,371.9870419,672.3661282,804.3053525,1054.768743,626.0628322,655.0649204,567.8918831,382.8976986,382.8976986
322.8805821,99.19152687,467.2335379,250.7977452,319.6423491,619.3311608,444.1076672,372.8973462,629.0627376,188.1026617,541.5151109,395.9436293,521.0618085,85.82225761,269.0334265,2238.796399,853.3711988,669.347175,765.50443,765.5696297,228.6736704,322.9516888,3368.680328,384.227981,693.0871341,832.1357166,1092.193873,646.6558292,675.6759055,586.6521852,395.9436293,395.9436293
323.0050299,99.54053442,463.8321429,250.1937961,320.7969061,621.1429755,441.7678563,374.209841,629.5787235,189.5102269,543.3213127,399.2789124,522.038523,85.74169284,269.3094289,2254.971396,855.3261962,669.9170062,768.3250617,767.7449127,229.6228679,323.4683833,3391.329502,385.5086688,694.5932686,833.3760724,1102.089592,649.6470704,679.8043767,587.5595814,399.2789124,399.2789124
323.4567935,99.76411856,462.9286038,250.8924268,321.5131603,622.1385486,442.7238397,375.6057248,630.7668897,190.1765148,544.6875946,400.1013255,523.6371424,85.87177031,269.8762306,2270.006827,857.6969748,671.5664752,770.0051226,769.4374722,230.1539139,324.2714169,3403.739018,386.6392305,695.8722716,836.6545704,1105.480211,651.5129542,681.3723838,589.1329538,400.1013255,400.1013255
317.8485416,98.04229811,455.9753791,243.3836516,315.7042411,613.0326447,431.3487516,365.685463,618.789992,187.6024868,533.7906773,396.7001578,509.7826607,84.11026843,264.3006694,2184.550909,837.3638672,656.2553531,757.4619322,754.8286126,226.3056712,317.8572545,3334.507891,378.2846274,683.3913402,810.426917,1087.957173,638.9144367,672.8448,574.7353381,396.7001578,396.7001578
321.4995895,99.16868291,461.3445316,246.7830261,319.6254719,620.232751,437.0141636,370.3687887,626.3406874,189.6723539,540.4394615,401.1836197,516.1877219,85.08250685,266.9558595,2216.358038,847.6878821,663.9791737,765.7760087,763.7769109,229.0133903,321.117396,3373.054439,383.086876,691.714985,821.7612302,1100.141772,646.6777667,680.3376015,582.373632,401.1836197,401.1836197
322.530482,99.40110336,464.2187479,247.7530003,320.4723632,621.9270122,438.7642025,371.2039677,628.2833448,189.796902,541.8512276,401.7594676,517.6533009,85.37859508,267.6341574,2218.700238,850.0223511,665.880477,767.4401314,765.8056971,229.5458474,321.8134765,3377.473242,384.0319258,693.7721562,824.1587189,1101.456081,648.0476857,681.4653154,584.2182304,401.7594676,401.7594676
317.9395473,97.96042582,458.5031978,242.2991425,315.5634665,613.7932061,430.4233251,363.7213737,618.5595259,187.4013172,532.970852,397.7263874,507.3381082,84.02042377,263.4612062,2157.350487,834.4503197,654.2604268,756.8738322,753.9081315,226.2310665,316.9099,3321.554613,377.3567742,683.357865,805.0202837,1085.898488,637.6652581,673.3101078,573.100301,397.7263874,397.7263874
311.4263519,95.5776125,457.5377876,233.1392578,307.7085186,601.9215953,416.3729642,349.6022014,603.4723826,182.0760327,518.1638406,391.1410001,489.4305072,82.04981779,256.6462815,2022.194343,807.9536394,634.753512,739.2903971,734.7886423,220.7278197,308.1678073,3210.807524,365.5441175,667.6711991,769.5577238,1057.41398,619.1706631,659.1417738,554.6655868,391.1410001,391.1410001
313.4143212,95.16769107,480.5651881,232.1130879,307.0247275,603.7973103,415.1643796,343.159417,604.1246654,177.3532284,515.5005667,389.0711629,485.0895106,82.58424398,256.0863177,1915.984254,802.550447,631.7827031,735.8828421,733.2503798,219.6513261,305.4269115,3142.884229,361.7614658,669.2308247,755.7758695,1043.147472,612.5174961,653.948627,552.2581585,389.0711629,389.0711629
323.6839166,97.68796233,507.514038,242.641487,316.0575795,620.1909954,430.509049,354.2215453,623.3678361,178.3212684,531.2141725,394.3360452,503.7638205,85.68768014,264.470177,1974.652385,830.9302286,653.5098938,754.056674,755.7878465,225.2340152,313.4962973,3208.99065,372.3950123,690.4958949,786.4321522,1064.357404,628.3549629,665.0973323,573.1711851,394.3360452,394.3360452
321.9897776,97.3159142,504.6786841,240.4447166,314.7824167,617.520833,424.7425489,352.5657346,619.5288033,177.4085822,528.9538282,393.7455012,501.6486529,85.20879916,263.6525463,1965.659796,827.5184142,650.1052918,751.4613776,752.8850238,224.3320423,312.0354571,3201.612486,370.4950932,687.3616446,781.3360948,1065.38611,625.944774,663.0739278,570.0496514,393.7455012,393.7455012
310.8392303,94.56515585,478.9156353,226.7700126,305.1579035,601.06841,403.0628277,338.1863967,597.5819654,175.8135889,511.3197092,390.5721285,478.815954,81.67135875,253.8272327,1868.630905,793.892842,623.7299915,731.7926997,728.1223897,218.3696156,301.8707571,3120.4658,357.7393424,664.6512031,740.4032714,1045.973847,607.8088599,652.4684637,545.2966904,390.5721285,390.5721285
288.9533091,88.29954095,437.7908393,205.4633959,283.1641685,561.0204908,369.5359242,311.4092103,553.8412073,167.1944566,473.6212728,369.5803305,439.4284728,75.53448114,237.0182091,1697.358348,731.9355282,577.0563552,685.8792348,676.312821,203.7040769,283.0235859,2920.013708,331.0325403,616.3777278,672.4731013,982.5467315,565.7139134,615.3710659,499.6376719,369.5803305,369.5803305
262.8397988,80.39973489,393.100614,182.7666368,255.3974455,509.4861833,334.267602,280.1359882,501.4068968,154.3455403,427.1095768,337.3694036,394.9398374,68.59776596,218.0917073,1502.1494,659.8116459,523.8050375,627.5178808,612.8501902,184.7717913,261.0828124,2660.516697,298.3754477,556.9489671,597.4151334,894.1027141,512.3224774,563.262782,446.5318525,337.3694036,337.3694036
234.2699564,71.99945076,338.5913379,158.5933806,225.6701704,453.8317279,297.7964098,247.8226438,445.1480958,142.1507604,377.6027521,303.5560875,347.3982797,60.96313198,197.4908091,1315.46871,582.6688643,466.8989338,565.5404251,544.6110906,164.7335086,238.1170848,2396.577868,264.2181659,492.5654137,519.3708351,800.9173229,456.5094735,509.021282,389.658148,303.5560875,303.5560875
214.8546949,66.58230529,298.3644921,140.0984728,206.5260813,418.8276524,269.9143024,225.0948036,407.1499988,135.8345841,344.9155237,285.9024962,312.7913931,55.47309413,182.4665439,1178.478514,528.349592,426.1507895,525.8934973,499.1835626,152.149174,222.0074311,2229.943386,241.4861278,450.0694743,461.2676609,745.9783004,420.7027814,477.9822338,349.7335887,285.9024962,285.9024962
203.4678601,63.38517751,274.7181927,130.2890635,195.1579099,397.2782213,254.4428323,212.9716687,384.907239,131.619286,325.9988252,273.7368577,294.4655321,52.39193604,174.4320313,1114.090097,498.6633205,403.8593906,502.4112411,472.9385473,144.5624178,213.1590412,2135.84533,228.4982148,424.9755284,431.2112475,713.2552335,399.8425135,458.0687266,327.5617453,273.7368577,273.7368577
198.4785677,61.88637136,266.0384091,126.2768697,189.8629638,387.1410705,247.7658474,207.5051698,374.8914584,129.016398,317.3006026,267.095203,286.7654899,51.11282342,171.1328734,1083.448937,485.8128325,394.2968915,491.3243567,461.0887832,140.9149094,209.2025587,2088.84497,222.4369292,413.6369611,418.3861316,696.8470243,389.8424305,447.6803327,317.9175454,267.095203,267.095203
193.1242188,60.39894627,254.6357812,121.375598,184.5849109,377.3661282,240.4025506,201.4982501,364.4887022,127.3043532,308.3758275,262.0102259,277.5383393,49.61653802,167.0934672,1049.24648,471.1985345,383.3555726,480.4275819,448.6488664,137.4430971,204.9003037,2044.221183,216.2943556,401.9088135,403.1492128,681.6420299,380.098884,438.9934993,307.1385864,262.0102259,262.0102259
194.9046305,60.94185287,258.0368347,122.6599789,186.5184956,381.0507218,242.1579081,203.3967104,367.940288,128.1272252,311.5171897,264.5371121,280.327852,50.07025981,168.3206596,1059.213134,475.8644656,386.6943842,484.4622408,452.9909181,138.7585951,206.2485437,2061.314763,218.4050252,406.0287242,407.4542134,688.3073265,383.6851805,442.7657008,310.5556592,264.5371121,264.5371121
203.829809,63.51866738,276.0177192,130.2392409,195.6639826,398.1759426,253.382055,213.2981117,385.3422326,131.5604556,326.7575206,274.6055035,295.1975663,52.48007334,174.8188603,1114.710498,499.8840835,404.4273187,503.4461653,474.1203062,144.870621,213.3166312,2140.538605,228.8417271,425.9949975,431.6156695,716.5747314,400.6658739,459.0022109,328.250547,274.6055035,274.6055035
226.9310526,70.39092952,316.5228762,151.4934172,219.7749728,442.3679675,286.3313292,241.6770994,431.7231753,142.0990775,367.6247526,300.4822812,336.0285566,58.77390904,192.1682833,1296.966882,565.0641638,452.8680322,554.0638847,529.9950916,161.1689204,233.1445885,2366.562762,257.7024762,478.0177017,501.3484327,791.1885781,447.1701278,502.3850751,376.1241676,300.4822812,300.4822812
275.7094145,84.9842375,395.8508605,199.5628474,270.608064,534.0621959,363.2454697,305.2769644,531.3718613,165.5837613,455.0434647,352.0800777,425.9586941,72.27609531,229.7906041,1733.614242,706.9120553,559.2422198,661.3453089,648.6690986,195.6274006,277.1704561,2861.601608,320.6826963,587.5173756,659.9275247,944.7573935,547.3082044,592.7080385,480.274319,352.0800777,352.0800777
317.0203416,97.56215408,457.3228776,240.9902325,314.2234165,612.4188038,431.1804965,360.8701361,616.9788632,187.4339325,530.2946518,397.0951399,502.9074157,83.65712463,261.5949904,2128.328945,828.348369,650.5332554,753.8770713,750.0894003,225.4479136,315.4586292,3298.763194,375.5363548,680.7635823,798.0072547,1077.06749,634.520194,671.9014162,569.5319567,397.0951399,397.0951399
329.8784132,101.5322831,478.3495423,253.2037527,328.0741199,636.9868355,448.386494,378.2187821,642.835837,193.41852,554.0801465,411.682358,527.7405403,87.21992217,272.0596501,2249.953878,867.3638798,678.9499843,783.1914717,782.5720166,234.7819419,327.1457745,3438.586883,392.3965147,710.2538604,840.4150081,1123.686285,661.8948097,696.570589,597.5400027,411.682358,411.682358
330.4527096,102.0438532,475.3967959,252.7821478,329.8038189,639.9714332,446.4072418,379.9643829,644.2879105,195.2560792,556.7624697,416.104212,529.2023352,87.22685681,272.5364685,2268.127325,870.3060879,680.200652,787.2429371,785.9016094,236.1572499,327.980853,3466.713407,394.2775302,712.8967133,842.3776016,1135.804136,665.9932169,702.1800051,599.2061519,416.104212,416.104212
332.6091936,102.793134,477.6701601,254.5086934,332.4034542,644.716079,448.9455858,382.941136,648.7967977,196.852061,561.0910216,419.7360125,533.0505579,87.76110471,274.1049181,2289.622312,876.6815144,684.7200742,792.8459337,791.6643,237.9978456,329.9622992,3494.865513,397.376085,718.1554755,848.9770739,1145.629146,671.2866829,707.7514753,603.7964522,419.7360125,419.7360125
319.2921326,98.88053198,454.9064219,239.9489539,318.841867,621.3875221,427.2846577,364.0505594,621.7931392,191.6442233,537.0558787,408.6827275,505.57449,83.84929156,262.6002527,2150.687222,834.809603,653.4315931,764.2190148,758.7939364,229.0312239,317.2211808,3357.46044,379.9544764,688.6057713,800.233944,1104.708355,644.1925654,686.2588151,573.6385791,408.6827275,408.6827275
321.4593037,99.48810569,458.1116122,243.1071491,320.8849481,624.5303247,432.3877301,367.8016365,626.4188042,192.399224,541.0035267,409.2483855,510.9476896,84.56195576,264.7715366,2182.734147,842.5451211,659.4517409,768.5846219,764.1138043,230.3489879,319.699579,3380.73261,383.0352198,693.1804804,810.6405948,1109.547698,648.5966033,688.7236819,579.2013886,409.2483855,409.2483855
319.5007392,98.77039359,455.5382926,242.7401313,318.3042042,619.1592199,431.9968362,366.2562766,622.5681107,190.6479687,537.2101702,403.9921876,509.1454566,84.20844279,263.9590827,2179.005561,838.5481595,656.9174363,763.1109213,759.0120459,228.4529005,318.5431913,3357.523724,380.6021616,688.1030704,808.7245897,1098.619778,643.8381797,681.9439403,576.1848022,403.9921876,403.9921876
